VER,EXP,EAST,XGEO,RISK,event_horizon_distance
25200,4000,5000,17000,75,126.73
25200,4000,5000,17000,80,125.68
25200,4000,9000,1000,15,80.98
25200,4000,9000,1000,20,84.08
25200,4000,9000,1000,25,80.86
25200,4000,9000,1000,30,85.05
25200,4000,9000,1000,35,87.61
25200,4000,9000,1000,40,92.22
25200,4000,9000,1000,45,101.77
25200,4000,9000,1000,50,101.25
25200,4000,9000,1000,55,103.21
25200,4000,9000,1000,60,113.53
25200,4000,9000,1000,65,111.81
25200,4000,9000,1000,70,121.19
25200,4000,9000,1000,75,123.27
25200,4000,9000,1000,80,121.85
25200,4000,9000,5000,15,75.39
25200,4000,9000,5000,20,85.43
25200,4000,9000,5000,25,82.84
25200,4000,9000,5000,30,87.29
25200,4000,9000,5000,35,93.03
25200,4000,9000,5000,40,100.24
25200,4000,9000,5000,45,96.42
25200,4000,9000,5000,50,106.73
25200,4000,9000,5000,55,104.89
25200,4000,9000,5000,60,108.74
25200,4000,9000,5000,65,118.88
25200,4000,9000,5000,70,114.59
25200,4000,9000,5000,75,119.71
25200,4000,9000,5000,80,122.08
25200,4000,9000,9000,15,83.72
25200,4000,9000,9000,20,80.76
25200,4000,9000,9000,25,82.03
25200,4000,9000,9000,30,88.1
25200,4000,9000,9000,35,96.46
25200,4000,9000,9000,40,93.73
25200,4000,9000,9000,45,99.06
25200,4000,9000,9000,50,105.88
25200,4000,9000,9000,55,110.63
25200,4000,9000,9000,60,117.25
25200,4000,9000,9000,65,118.02
25200,4000,9000,9000,70,115.49
25200,4000,9000,9000,75,125.11
25200,4000,9000,9000,80,131.85
25200,4000,9000,13000,15,82.33
25200,4000,9000,13000,20,85.97
25200,4000,9000,13000,25,85.8
25200,4000,9000,13000,30,87.85
25200,4000,9000,13000,35,91.98
25200,4000,9000,13000,40,99.56
25200,4000,9000,13000,45,102.39
25200,4000,9000,13000,50,103.1
25200,4000,9000,13000,55,114.05
25200,4000,9000,13000,60,109.67
25200,4000,9000,13000,65,114.38
25200,4000,9000,13000,70,117.03
25200,4000,9000,13000,75,125.53
25200,4000,9000,13000,80,131.6
25200,4000,9000,17000,15,76.95
25200,4000,9000,17000,20,86.35
25200,4000,9000,17000,25,91.56
25200,4000,9000,17000,30,92.46
25200,4000,9000,17000,35,92.2
25200,4000,9000,17000,40,96.18
25200,4000,9000,17000,45,106.28
25200,4000,9000,17000,50,102.23
25200,4000,9000,17000,55,106.36
25200,4000,9000,17000,60,114.89
25200,4000,9000,17000,65,113.27
25200,4000,9000,17000,70,118.5
25200,4000,9000,17000,75,128.48
25200,4000,9000,17000,80,124.14
25200,4000,13000,1000,15,75.66
25200,4000,13000,1000,20,86.68
25200,4000,13000,1000,25,88.38
25200,4000,13000,1000,30,87.87
25200,4000,13000,1000,35,91.57
25200,4000,13000,1000,40,99.19
25200,4000,13000,1000,45,105.66
25200,4000,13000,1000,50,102.1
25200,4000,13000,1000,55,111.23
25200,4000,13000,1000,60,112.18
25200,4000,13000,1000,65,117.02
25200,4000,13000,1000,70,120.61
25200,4000,13000,1000,75,126.85
25200,4000,13000,1000,80,124.62
25200,4000,13000,5000,15,76.7
25200,4000,13000,5000,20,83.18
25200,4000,13000,5000,25,86.69
25200,4000,13000,5000,30,89.06
25200,4000,13000,5000,35,90.96
25200,4000,13000,5000,40,98.75
25200,4000,13000,5000,45,101.95
25200,4000,13000,5000,50,110.13
25200,4000,13000,5000,55,112.13
25200,4000,13000,5000,60,109.7
25200,4000,13000,5000,65,120.16
25200,4000,13000,5000,70,121.33
25200,4000,13000,5000,75,120.11
25200,4000,13000,5000,80,127.87
25200,4000,13000,9000,15,77.28
25200,4000,13000,9000,20,78.84
25200,4000,13000,9000,25,87.8
25200,4000,13000,9000,30,88.25
25200,4000,13000,9000,35,95.58
25200,4000,13000,9000,40,98.33
25200,4000,13000,9000,45,100.84
25200,4000,13000,9000,50,103.81
25200,4000,13000,9000,55,114.43
25200,4000,13000,9000,60,116.27
25200,4000,13000,9000,65,112.52
25200,4000,13000,9000,70,117.75
25200,4000,13000,9000,75,126.64
25200,4000,13000,9000,80,123.87
25200,4000,13000,13000,15,77.91
25200,4000,13000,13000,20,80.82
25200,4000,13000,13000,25,86.18
25200,4000,13000,13000,30,91.44
25200,4000,13000,13000,35,91.41
25200,4000,13000,13000,40,96.27
25200,4000,13000,13000,45,105.42
25200,4000,13000,13000,50,101.86
25200,4000,13000,13000,55,113.13
25200,4000,13000,13000,60,116.58
25200,4000,13000,13000,65,112.82
25200,4000,13000,13000,70,119.64
25200,4000,13000,13000,75,126.59
25200,4000,13000,13000,80,126.97
25200,4000,13000,17000,15,76.01
25200,4000,13000,17000,20,83.99
25200,4000,13000,17000,25,91.66
25200,4000,13000,17000,30,88.43
25200,4000,13000,17000,35,93.32
25200,4000,13000,17000,40,99.89
25200,4000,13000,17000,45,101.04
25200,4000,13000,17000,50,105.3
25200,4000,13000,17000,55,109.49
25200,4000,13000,17000,60,112.31
25200,4000,13000,17000,65,115.31
25200,4000,13000,17000,70,122.38
25200,4000,13000,17000,75,129.7
25200,4000,13000,17000,80,132.6
25200,4000,17000,1000,15,76.42
25200,4000,17000,1000,20,87.27
25200,4000,17000,1000,25,88.65
25200,4000,17000,1000,30,86.42
25200,4000,17000,1000,35,94.02
25200,4000,17000,1000,40,94.1
25200,4000,17000,1000,45,100.0
25200,4000,17000,1000,50,100.73
25200,4000,17000,1000,55,108.15
25200,4000,17000,1000,60,110.08
25200,4000,17000,1000,65,114.95
25200,4000,17000,1000,70,120.36
25200,4000,17000,1000,75,123.1
25200,4000,17000,1000,80,131.14
25200,4000,17000,5000,15,81.4
25200,4000,17000,5000,20,88.15
25200,4000,17000,5000,25,87.06
25200,4000,17000,5000,30,88.54
25200,4000,17000,5000,35,92.04
25200,4000,17000,5000,40,98.32
25200,4000,17000,5000,45,98.79
25200,4000,17000,5000,50,104.19
25200,4000,17000,5000,55,107.24
25200,4000,17000,5000,60,116.12
25200,4000,17000,5000,65,118.27
25200,4000,17000,5000,70,120.97
25200,4000,17000,5000,75,120.24
25200,4000,17000,5000,80,133.37
25200,4000,17000,9000,15,79.99
25200,4000,17000,9000,20,80.51
25200,4000,17000,9000,25,87.83
25200,4000,17000,9000,30,96.36
25200,4000,17000,9000,35,97.02
25200,4000,17000,9000,40,100.69
25200,4000,17000,9000,45,102.14
25200,4000,17000,9000,50,103.02
25200,4000,17000,9000,55,107.45
25200,4000,17000,9000,60,116.94
25200,4000,17000,9000,65,116.68
25200,4000,17000,9000,70,125.46
25200,4000,17000,9000,75,130.34
25200,4000,17000,9000,80,132.01
25200,4000,17000,13000,15,76.73
25200,4000,17000,13000,20,82.45
25200,4000,17000,13000,25,90.93
25200,4000,17000,13000,30,88.77
25200,4000,17000,13000,35,97.25
25200,4000,17000,13000,40,95.63
25200,4000,17000,13000,45,106.39
25200,4000,17000,13000,50,105.69
25200,4000,17000,13000,55,106.54
25200,4000,17000,13000,60,115.54
25200,4000,17000,13000,65,117.21
25200,4000,17000,13000,70,119.32
25200,4000,17000,13000,75,125.03
25200,4000,17000,13000,80,132.6
25200,4000,17000,17000,15,81.93
25200,4000,17000,17000,20,87.22
25200,4000,17000,17000,25,93.35
25200,4000,17000,17000,30,87.9
25200,4000,17000,17000,35,92.6
25200,4000,17000,17000,40,105.25
25200,4000,17000,17000,45,106.56
25200,4000,17000,17000,50,107.28
25200,4000,17000,17000,55,109.96
25200,4000,17000,17000,60,118.99
25200,4000,17000,17000,65,119.67
25200,4000,17000,17000,70,124.03
25200,4000,17000,17000,75,126.1
25200,4000,17000,17000,80,132.99
25200,5000,1000,1000,15,73.05
25200,5000,1000,1000,20,81.41
25200,5000,1000,1000,25,82.43
25200,5000,1000,1000,30,86.28
25200,5000,1000,1000,35,93.25
25200,5000,1000,1000,40,92.16
25200,5000,1000,1000,45,96.55
25200,5000,1000,1000,50,99.29
25200,5000,1000,1000,55,102.93
25200,5000,1000,1000,60,105.45
25200,5000,1000,1000,65,116.18
25200,5000,1000,1000,70,118.45
25200,5000,1000,1000,75,117.92
25200,5000,1000,1000,80,125.35
25200,5000,1000,5000,15,72.82
25200,5000,1000,5000,20,77.89
25200,5000,1000,5000,25,81.81
25200,5000,1000,5000,30,84.69
25200,5000,1000,5000,35,94.81
25200,5000,1000,5000,40,91.2
25200,5000,1000,5000,45,98.35
25200,5000,1000,5000,50,104.94
25200,5000,1000,5000,55,109.55
25200,5000,1000,5000,60,114.45
25200,5000,1000,5000,65,118.91
25200,5000,1000,5000,70,114.08
25200,5000,1000,5000,75,120.13
25200,5000,1000,5000,80,129.62
25200,5000,1000,9000,15,76.31
25200,5000,1000,9000,20,80.29
25200,5000,1000,9000,25,84.46
25200,5000,1000,9000,30,85.63
25200,5000,1000,9000,35,97.05
25200,5000,1000,9000,40,96.68
25200,5000,1000,9000,45,95.71
25200,5000,1000,9000,50,99.35
25200,5000,1000,9000,55,111.34
25200,5000,1000,9000,60,109.91
25200,5000,1000,9000,65,118.07
25200,5000,1000,9000,70,115.71
25200,5000,1000,9000,75,123.94
25200,5000,1000,9000,80,130.11
25200,5000,1000,13000,15,77.01
25200,5000,1000,13000,20,84.04
25200,5000,1000,13000,25,90.55
25200,5000,1000,13000,30,91.55
25200,5000,1000,13000,35,96.38
25200,5000,1000,13000,40,94.5
25200,5000,1000,13000,45,96.53
25200,5000,1000,13000,50,105.64
25200,5000,1000,13000,55,107.39
25200,5000,1000,13000,60,109.34
25200,5000,1000,13000,65,111.5
25200,5000,1000,13000,70,120.38
25200,5000,1000,13000,75,124.87
25200,5000,1000,13000,80,123.48
25200,5000,1000,17000,15,82.72
25200,5000,1000,17000,20,82.67
25200,5000,1000,17000,25,90.38
25200,5000,1000,17000,30,91.92
25200,5000,1000,17000,35,93.88
25200,5000,1000,17000,40,99.5
25200,5000,1000,17000,45,102.26
25200,5000,1000,17000,50,102.72
25200,5000,1000,17000,55,113.71
25200,5000,1000,17000,60,109.95
25200,5000,1000,17000,65,115.7
25200,5000,1000,17000,70,122.46
25200,5000,1000,17000,75,118.92
25200,5000,1000,17000,80,125.46
25200,5000,5000,1000,15,81.46
25200,5000,5000,1000,20,76.55
25200,5000,5000,1000,25,80.38
25200,5000,5000,1000,30,90.26
25200,5000,5000,1000,35,90.57
25200,5000,5000,1000,40,94.74
25200,5000,5000,1000,45,95.87
25200,5000,5000,1000,50,106.34
25200,5000,5000,1000,55,104.86
25200,5000,5000,1000,60,111.6
25200,5000,5000,1000,65,118.81
25200,5000,5000,1000,70,121.72
25200,5000,5000,1000,75,118.53
25200,5000,5000,1000,80,129.42
25200,5000,5000,5000,15,77.0
25200,5000,5000,5000,20,84.86
25200,5000,5000,5000,25,84.54
25200,5000,5000,5000,30,93.9
25200,5000,5000,5000,35,97.19
25200,5000,5000,5000,40,91.89
25200,5000,5000,5000,45,96.45
25200,5000,5000,5000,50,106.68
25200,5000,5000,5000,55,106.65
25200,5000,5000,5000,60,108.71
25200,5000,5000,5000,65,110.79
25200,5000,5000,5000,70,119.69
25200,5000,5000,5000,75,120.76
25200,5000,5000,5000,80,128.56
25200,5000,5000,9000,15,75.7
25200,5000,5000,9000,20,85.92
25200,5000,5000,9000,25,86.7
25200,5000,5000,9000,30,85.22
25200,5000,5000,9000,35,93.72
25200,5000,5000,9000,40,97.51
25200,5000,5000,9000,45,98.32
25200,5000,5000,9000,50,107.57
25200,5000,5000,9000,55,112.01
25200,5000,5000,9000,60,117.1
25200,5000,5000,9000,65,120.6
25200,5000,5000,9000,70,118.46
25200,5000,5000,9000,75,126.04
25200,5000,5000,9000,80,127.09
25200,5000,5000,13000,15,75.29
25200,5000,5000,13000,20,78.83
25200,5000,5000,13000,25,81.68
25200,5000,5000,13000,30,85.25
25200,5000,5000,13000,35,89.76
25200,5000,5000,13000,40,100.3
25200,5000,5000,13000,45,105.22
25200,5000,5000,13000,50,108.39
25200,5000,5000,13000,55,109.87
25200,5000,5000,13000,60,114.88
25200,5000,5000,13000,65,116.82
25200,5000,5000,13000,70,119.35
25200,5000,5000,13000,75,120.26
25200,5000,5000,13000,80,124.46
25200,5000,5000,17000,15,76.68
25200,5000,5000,17000,20,84.25
25200,5000,5000,17000,25,85.78
25200,5000,5000,17000,30,87.84
25200,5000,5000,17000,35,90.32
25200,5000,5000,17000,40,94.47
25200,5000,5000,17000,45,103.61
25200,5000,5000,17000,50,110.57
25200,5000,5000,17000,55,112.92
25200,5000,5000,17000,60,117.48
25200,5000,5000,17000,65,117.69
25200,5000,5000,17000,70,118.28
25200,5000,5000,17000,75,128.7
25200,5000,5000,17000,80,124.14
25200,5000,9000,1000,15,82.68
25200,5000,9000,1000,20,81.13
25200,5000,9000,1000,25,83.4
25200,5000,9000,1000,30,90.81
25200,5000,9000,1000,35,93.87
25200,5000,9000,1000,40,94.57
25200,5000,9000,1000,45,96.77
25200,5000,9000,1000,50,108.6
25200,5000,9000,1000,55,110.36
25200,5000,9000,1000,60,108.97
25200,5000,9000,1000,65,114.75
25200,5000,9000,1000,70,114.7
25200,5000,9000,1000,75,126.85
25200,5000,9000,1000,80,128.59
25200,5000,9000,5000,15,82.47
25200,5000,9000,5000,20,79.28
25200,5000,9000,5000,25,85.81
25200,5000,9000,5000,30,90.91
25200,5000,9000,5000,35,88.57
25200,5000,9000,5000,40,92.43
25200,5000,9000,5000,45,101.07
25200,5000,9000,5000,50,102.64
25200,5000,9000,5000,55,106.91
25200,5000,9000,5000,60,114.85
25200,5000,9000,5000,65,113.04
25200,5000,9000,5000,70,119.89
25200,5000,9000,5000,75,118.89
25200,5000,9000,5000,80,126.31
25200,5000,9000,9000,15,75.81
25200,5000,9000,9000,20,85.6
25200,5000,9000,9000,25,85.89
25200,5000,9000,9000,30,89.86
25200,5000,9000,9000,35,95.95
25200,5000,9000,9000,40,96.7
25200,5000,9000,9000,45,104.03
25200,5000,9000,9000,50,102.23
25200,5000,9000,9000,55,105.34
25200,5000,9000,9000,60,116.46
25200,5000,9000,9000,65,116.62
25200,5000,9000,9000,70,123.9
25200,5000,9000,9000,75,124.97
25200,5000,9000,9000,80,131.74
25200,5000,9000,13000,15,79.17
25200,5000,9000,13000,20,85.65
25200,5000,9000,13000,25,91.98
25200,5000,9000,13000,30,94.23
25200,5000,9000,13000,35,94.3
25200,5000,9000,13000,40,96.4
25200,5000,9000,13000,45,106.84
25200,5000,9000,13000,50,104.66
25200,5000,9000,13000,55,114.15
25200,5000,9000,13000,60,113.77
25200,5000,9000,13000,65,119.12
25200,5000,9000,13000,70,124.15
25200,5000,9000,13000,75,123.59
25200,5000,9000,13000,80,125.63
25200,5000,9000,17000,15,80.15
25200,5000,9000,17000,20,86.55
25200,5000,9000,17000,25,83.25
25200,5000,9000,17000,30,96.1
25200,5000,9000,17000,35,93.89
25200,5000,9000,17000,40,102.1
25200,5000,9000,17000,45,100.17
25200,5000,9000,17000,50,103.77
25200,5000,9000,17000,55,106.18
25200,5000,9000,17000,60,117.06
25200,5000,9000,17000,65,115.72
25200,5000,9000,17000,70,123.05
25200,5000,9000,17000,75,120.85
25200,5000,9000,17000,80,130.33
25200,5000,13000,1000,15,75.63
25200,5000,13000,1000,20,85.69
25200,5000,13000,1000,25,82.01
25200,5000,13000,1000,30,87.85
25200,5000,13000,1000,35,95.86
25200,5000,13000,1000,40,97.06
25200,5000,13000,1000,45,104.96
25200,5000,13000,1000,50,100.64
25200,5000,13000,1000,55,108.41
25200,5000,13000,1000,60,116.0
25200,5000,13000,1000,65,115.41
25200,5000,13000,1000,70,120.1
25200,5000,13000,1000,75,123.95
25200,5000,13000,1000,80,128.95
25200,5000,13000,5000,15,83.47
25200,5000,13000,5000,20,82.58
25200,5000,13000,5000,25,90.37
25200,5000,13000,5000,30,92.81
25200,5000,13000,5000,35,94.18
25200,5000,13000,5000,40,101.63
25200,5000,13000,5000,45,105.37
25200,5000,13000,5000,50,110.12
25200,5000,13000,5000,55,110.63
25200,5000,13000,5000,60,114.71
25200,5000,13000,5000,65,121.55
25200,5000,13000,5000,70,124.35
25200,5000,13000,5000,75,122.06
25200,5000,13000,5000,80,127.86
25200,5000,13000,9000,15,83.18
25200,5000,13000,9000,20,80.3
25200,5000,13000,9000,25,83.32
25200,5000,13000,9000,30,90.12
25200,5000,13000,9000,35,94.07
25200,5000,13000,9000,40,96.35
25200,5000,13000,9000,45,103.77
25200,5000,13000,9000,50,108.32
25200,5000,13000,9000,55,106.04
25200,5000,13000,9000,60,114.28
25200,5000,13000,9000,65,119.66
25200,5000,13000,9000,70,118.96
25200,5000,13000,9000,75,128.7
25200,5000,13000,9000,80,126.02
25200,5000,13000,13000,15,77.57
25200,5000,13000,13000,20,89.1
25200,5000,13000,13000,25,90.0
25200,5000,13000,13000,30,96.73
25200,5000,13000,13000,35,97.32
25200,5000,13000,13000,40,100.69
25200,5000,13000,13000,45,100.51
25200,5000,13000,13000,50,103.3
25200,5000,13000,13000,55,105.67
25200,5000,13000,13000,60,112.81
25200,5000,13000,13000,65,114.33
25200,5000,13000,13000,70,118.25
25200,5000,13000,13000,75,126.02
25200,5000,13000,13000,80,132.34
25200,5000,13000,17000,15,80.7
25200,5000,13000,17000,20,85.51
25200,5000,13000,17000,25,90.12
25200,5000,13000,17000,30,92.78
25200,5000,13000,17000,35,98.69
25200,5000,13000,17000,40,96.12
25200,5000,13000,17000,45,103.91
25200,5000,13000,17000,50,108.18
25200,5000,13000,17000,55,115.9
25200,5000,13000,17000,60,111.34
25200,5000,13000,17000,65,114.17
25200,5000,13000,17000,70,122.48
25200,5000,13000,17000,75,130.89
25200,5000,13000,17000,80,133.74
25200,5000,17000,1000,15,76.77
25200,5000,17000,1000,20,85.12
25200,5000,17000,1000,25,84.94
25200,5000,17000,1000,30,93.07
25200,5000,17000,1000,35,94.84
25200,5000,17000,1000,40,101.27
25200,5000,17000,1000,45,103.63
25200,5000,17000,1000,50,106.3
25200,5000,17000,1000,55,110.86
25200,5000,17000,1000,60,117.51
25200,5000,17000,1000,65,118.54
25200,5000,17000,1000,70,116.74
25200,5000,17000,1000,75,125.53
25200,5000,17000,1000,80,126.94
25200,5000,17000,5000,15,84.04
25200,5000,17000,5000,20,84.32
25200,5000,17000,5000,25,84.01
25200,5000,17000,5000,30,88.69
25200,5000,17000,5000,35,93.32
25200,5000,17000,5000,40,102.03
25200,5000,17000,5000,45,100.36
25200,5000,17000,5000,50,107.97
25200,5000,17000,5000,55,109.21
25200,5000,17000,5000,60,109.65
25200,5000,17000,5000,65,115.93
25200,5000,17000,5000,70,125.91
25200,5000,17000,5000,75,126.52
25200,5000,17000,5000,80,128.66
25200,5000,17000,9000,15,77.35
25200,5000,17000,9000,20,80.1
25200,5000,17000,9000,25,89.9
25200,5000,17000,9000,30,96.06
25200,5000,17000,9000,35,99.67
25200,5000,17000,9000,40,103.44
25200,5000,17000,9000,45,99.68
25200,5000,17000,9000,50,102.68
25200,5000,17000,9000,55,108.9
25200,5000,17000,9000,60,111.99
25200,5000,17000,9000,65,113.92
25200,5000,17000,9000,70,117.89
25200,5000,17000,9000,75,124.54
25200,5000,17000,9000,80,127.62
25200,5000,17000,13000,15,78.24
25200,5000,17000,13000,20,88.87
25200,5000,17000,13000,25,88.32
25200,5000,17000,13000,30,89.45
25200,5000,17000,13000,35,99.45
25200,5000,17000,13000,40,96.7
25200,5000,17000,13000,45,108.59
25200,5000,17000,13000,50,104.28
25200,5000,17000,13000,55,113.57
25200,5000,17000,13000,60,115.38
25200,5000,17000,13000,65,122.52
25200,5000,17000,13000,70,121.57
25200,5000,17000,13000,75,129.59
25200,5000,17000,13000,80,130.26
25200,5000,17000,17000,15,77.38
25200,5000,17000,17000,20,88.99
25200,5000,17000,17000,25,90.75
25200,5000,17000,17000,30,94.28
25200,5000,17000,17000,35,93.71
25200,5000,17000,17000,40,104.06
25200,5000,17000,17000,45,101.64
25200,5000,17000,17000,50,105.34
25200,5000,17000,17000,55,107.72
25200,5000,17000,17000,60,119.12
25200,5000,17000,17000,65,116.24
25200,5000,17000,17000,70,120.94
25200,5000,17000,17000,75,123.46
25200,5000,17000,17000,80,130.2
25200,6000,1000,1000,15,72.87
25200,6000,1000,1000,20,84.92
25200,6000,1000,1000,25,86.42
25200,6000,1000,1000,30,89.25
25200,6000,1000,1000,35,96.52
25200,6000,1000,1000,40,100.04
25200,6000,1000,1000,45,103.63
25200,6000,1000,1000,50,103.56
25200,6000,1000,1000,55,107.14
25200,6000,1000,1000,60,109.02
25200,6000,1000,1000,65,110.51
25200,6000,1000,1000,70,113.76
25200,6000,1000,1000,75,125.3
25200,6000,1000,1000,80,129.95
25200,6000,1000,5000,15,76.16
25200,6000,1000,5000,20,82.14
25200,6000,1000,5000,25,88.76
25200,6000,1000,5000,30,91.41
25200,6000,1000,5000,35,90.77
25200,6000,1000,5000,40,97.33
25200,6000,1000,5000,45,97.23
25200,6000,1000,5000,50,107.64
25200,6000,1000,5000,55,109.07
25200,6000,1000,5000,60,112.26
25200,6000,1000,5000,65,113.76
25200,6000,1000,5000,70,114.65
25200,6000,1000,5000,75,121.35
25200,6000,1000,5000,80,129.57
25200,6000,1000,9000,15,75.27
25200,6000,1000,9000,20,81.43
25200,6000,1000,9000,25,81.94
25200,6000,1000,9000,30,90.11
25200,6000,1000,9000,35,91.22
25200,6000,1000,9000,40,99.09
25200,6000,1000,9000,45,98.08
25200,6000,1000,9000,50,106.72
25200,6000,1000,9000,55,110.55
25200,6000,1000,9000,60,112.34
25200,6000,1000,9000,65,119.07
25200,6000,1000,9000,70,120.34
25200,6000,1000,9000,75,124.21
25200,6000,1000,9000,80,128.77
25200,6000,1000,13000,15,81.07
25200,6000,1000,13000,20,77.78
25200,6000,1000,13000,25,89.9
25200,6000,1000,13000,30,85.23
25200,6000,1000,13000,35,92.58
25200,6000,1000,13000,40,93.59
25200,6000,1000,13000,45,100.09
25200,6000,1000,13000,50,108.89
25200,6000,1000,13000,55,103.78
25200,6000,1000,13000,60,115.38
25200,6000,1000,13000,65,119.7
25200,6000,1000,13000,70,120.12
25200,6000,1000,13000,75,122.6
25200,6000,1000,13000,80,123.05
25200,6000,1000,17000,15,82.63
25200,6000,1000,17000,20,79.74
25200,6000,1000,17000,25,90.24
25200,6000,1000,17000,30,87.39
25200,6000,1000,17000,35,89.57
25200,6000,1000,17000,40,102.74
25200,6000,1000,17000,45,98.69
25200,6000,1000,17000,50,105.7
25200,6000,1000,17000,55,107.6
25200,6000,1000,17000,60,114.22
25200,6000,1000,17000,65,113.4
25200,6000,1000,17000,70,123.33
25200,6000,1000,17000,75,121.72
25200,6000,1000,17000,80,132.1
25200,6000,5000,1000,15,77.38
25200,6000,5000,1000,20,82.89
25200,6000,5000,1000,25,82.23
25200,6000,5000,1000,30,93.45
25200,6000,5000,1000,35,97.21
25200,6000,5000,1000,40,97.91
25200,6000,5000,1000,45,102.66
25200,6000,5000,1000,50,104.24
25200,6000,5000,1000,55,109.88
25200,6000,5000,1000,60,112.99
25200,6000,5000,1000,65,112.3
25200,6000,5000,1000,70,122.41
25200,6000,5000,1000,75,127.08
25200,6000,5000,1000,80,129.61
25200,6000,5000,5000,15,77.16
25200,6000,5000,5000,20,79.01
25200,6000,5000,5000,25,82.5
25200,6000,5000,5000,30,84.52
25200,6000,5000,5000,35,97.77
25200,6000,5000,5000,40,95.33
25200,6000,5000,5000,45,104.63
25200,6000,5000,5000,50,107.35
25200,6000,5000,5000,55,110.17
25200,6000,5000,5000,60,110.86
25200,6000,5000,5000,65,118.16
25200,6000,5000,5000,70,122.71
25200,6000,5000,5000,75,120.06
25200,6000,5000,5000,80,126.3
25200,6000,5000,9000,15,83.39
25200,6000,5000,9000,20,85.8
25200,6000,5000,9000,25,83.67
25200,6000,5000,9000,30,85.43
25200,6000,5000,9000,35,96.18
