VER,EXP,EAST,XGEO,RISK,event_horizon_distance,predicted_event_horizon_distance
24400,19000,1000,9000,65,118.05,7.935403824
24400,19000,1000,9000,70,123.39,7.749929905
24400,19000,1000,9000,75,125.81,7.601697445
24400,19000,1000,9000,80,125.55,7.461233139
24400,19000,1000,13000,15,83.24,11.9591074
24400,19000,1000,13000,20,85.79,11.3648777
24400,19000,1000,13000,25,93.18,11.01051903
24400,19000,1000,13000,30,88.25,10.35600662
24400,19000,1000,13000,35,94.38,9.910965919
24400,19000,1000,13000,40,97.85,9.665737152
24400,19000,1000,13000,45,107.38,9.529808044
24400,19000,1000,13000,50,107.63,8.888959885
24400,19000,1000,13000,55,111.12,8.702740669
24400,19000,1000,13000,60,113.11,8.165266037
24400,19000,1000,13000,65,122.69,7.83164072
24400,19000,1000,13000,70,125.3,7.753558159
24400,19000,1000,13000,75,124.27,7.563913822
24400,19000,1000,13000,80,128.43,7.578403473
24400,19000,1000,17000,15,82.19,11.94549942
24400,19000,1000,17000,20,90.39,11.27382088
24400,19000,1000,17000,25,86.84,11.00108242
24400,19000,1000,17000,30,88.86,10.33654213
24400,19000,1000,17000,35,95.39,9.901941299
24400,19000,1000,17000,40,101.38,9.681555748
24400,19000,1000,17000,45,105.89,9.499812126
24400,19000,1000,17000,50,108.34,8.875984192
24400,19000,1000,17000,55,109.67,8.67721653
24400,19000,1000,17000,60,115.05,8.160985947
24400,19000,1000,17000,65,118.42,7.868704319
24400,19000,1000,17000,70,123.63,7.757160664
24400,19000,1000,17000,75,126.8,7.595277786
24400,19000,1000,17000,80,134.42,7.511819363
24400,19000,5000,1000,15,75.98,11.55218506
24400,19000,5000,1000,20,86.99,11.01979637
24400,19000,5000,1000,25,90.96,10.8077364
24400,19000,5000,1000,30,94.13,10.12080574
24400,19000,5000,1000,35,90.92,9.624817848
24400,19000,5000,1000,40,103.34,9.416308403
24400,19000,5000,1000,45,103.32,9.268167496
24400,19000,5000,1000,50,103.56,8.713578224
24400,19000,5000,1000,55,114.54,8.737575531
24400,19000,5000,1000,60,118.64,8.402215004
24400,19000,5000,1000,65,121.53,7.888406754
24400,19000,5000,1000,70,125.42,7.720670223
24400,19000,5000,1000,75,122.18,7.561146736
24400,19000,5000,1000,80,131.07,7.416949749
24400,19000,5000,5000,15,80.79,11.69222164
24400,19000,5000,5000,20,80.71,11.1961832
24400,19000,5000,5000,25,86.85,10.91552925
24400,19000,5000,5000,30,86.99,10.31854725
24400,19000,5000,5000,35,93.43,9.862882614
24400,19000,5000,5000,40,95.6,9.608119011
24400,19000,5000,5000,45,100.68,9.374922752
24400,19000,5000,5000,50,109.02,8.703972816
24400,19000,5000,5000,55,108.66,8.616069794
24400,19000,5000,5000,60,110.75,8.195933342
24400,19000,5000,5000,65,119.93,7.864686012
24400,19000,5000,5000,70,122.2,7.710142136
24400,19000,5000,5000,75,121.1,7.63193655
24400,19000,5000,5000,80,129.1,7.549242496
24400,19000,5000,9000,15,85.46,11.63494205
24400,19000,5000,9000,20,89.67,11.15729427
24400,19000,5000,9000,25,93.45,10.84376717
24400,19000,5000,9000,30,96.94,10.26119995
24400,19000,5000,9000,35,94.03,9.797143936
24400,19000,5000,9000,40,97.72,9.53383255
24400,19000,5000,9000,45,105.49,9.357047081
24400,19000,5000,9000,50,111.59,8.748064995
24400,19000,5000,9000,55,108.5,8.652601242
24400,19000,5000,9000,60,119,8.184314728
24400,19000,5000,9000,65,118.27,7.810578346
24400,19000,5000,9000,70,121.46,7.66588068
24400,19000,5000,9000,75,126.79,7.60017395
24400,19000,5000,9000,80,126.77,7.504384995
24400,19000,5000,13000,15,78.54,11.73341084
24400,19000,5000,13000,20,87.67,11.1591053
24400,19000,5000,13000,25,85.49,10.81274033
24400,19000,5000,13000,30,90.03,10.20680237
24400,19000,5000,13000,35,99.83,9.768992424
24400,19000,5000,13000,40,98.84,9.548458099
24400,19000,5000,13000,45,102.18,9.354393959
24400,19000,5000,13000,50,109.6,8.746235847
24400,19000,5000,13000,55,107.21,8.636237144
24400,19000,5000,13000,60,113.2,8.118498802
24400,19000,5000,13000,65,115.52,7.753215313
24400,19000,5000,13000,70,127.2,7.706327915
24400,19000,5000,13000,75,125.68,7.590907097
24400,19000,5000,13000,80,134.79,7.689832687
24400,19000,5000,17000,15,78.12,11.70116806
24400,19000,5000,17000,20,81.7,11.06089783
24400,19000,5000,17000,25,87.14,10.78440762
24400,19000,5000,17000,30,89.67,10.18772888
24400,19000,5000,17000,35,94.45,9.763601303
24400,19000,5000,17000,40,103.88,9.569500923
24400,19000,5000,17000,45,109.7,9.340714455
24400,19000,5000,17000,50,108.02,8.747833252
24400,19000,5000,17000,55,109.82,8.621106148
24400,19000,5000,17000,60,114.12,8.123249054
24400,19000,5000,17000,65,123.94,7.790296078
24400,19000,5000,17000,70,124.66,7.702745438
24400,19000,5000,17000,75,125.43,7.625441551
24400,19000,5000,17000,80,135.9,7.594594955
24400,19000,9000,1000,15,82.99,12.11956406
24400,19000,9000,1000,20,87.06,11.61776924
24400,19000,9000,1000,25,88.01,11.31064129
24400,19000,9000,1000,30,92.14,10.89770889
24400,19000,9000,1000,35,98.25,10.38608074
24400,19000,9000,1000,40,100,10.28476334
24400,19000,9000,1000,45,100.05,10.12791634
24400,19000,9000,1000,50,105.88,9.485584259
24400,19000,9000,1000,55,110.31,9.38916111
24400,19000,9000,1000,60,117.15,9.154438972
24400,19000,9000,1000,65,117.42,8.633703232
24400,19000,9000,1000,70,123.73,8.47858429
24400,19000,9000,1000,75,124.42,8.238622665
24400,19000,9000,1000,80,126.76,8.101641655
24400,19000,9000,5000,15,85.88,12.28118134
24400,19000,9000,5000,20,83.41,11.79847336
24400,19000,9000,5000,25,89.95,11.4368
24400,19000,9000,5000,30,92.22,11.08199978
24400,19000,9000,5000,35,94.03,10.61180592
24400,19000,9000,5000,40,102.27,10.48654175
24400,19000,9000,5000,45,108.75,10.23948956
24400,19000,9000,5000,50,110.55,9.481537819
24400,19000,9000,5000,55,111.34,9.268389702
24400,19000,9000,5000,60,116.9,8.947809219
24400,19000,9000,5000,65,118.75,8.613678932
24400,19000,9000,5000,70,122.37,8.477225304
24400,19000,9000,5000,75,122.3,8.309952736
24400,19000,9000,5000,80,128.07,8.2299757
24400,19000,9000,9000,15,84.8,12.20965767
24400,19000,9000,9000,20,85.13,11.74571228
24400,19000,9000,9000,25,90.88,11.36588192
24400,19000,9000,9000,30,94.75,11.02489758
24400,19000,9000,9000,35,98.66,10.58753777
24400,19000,9000,9000,40,97.56,10.46623707
24400,19000,9000,9000,45,107.45,10.21747494
24400,19000,9000,9000,50,108.85,9.503069878
24400,19000,9000,9000,55,116.72,9.24193573
24400,19000,9000,9000,60,116.12,8.909724236
24400,19000,9000,9000,65,120.79,8.554567337
24400,19000,9000,9000,70,120.26,8.401895523
24400,19000,9000,9000,75,124.58,8.250570297
24400,19000,9000,9000,80,129.75,8.139735222
24400,19000,9000,13000,15,87.51,12.36313343
24400,19000,9000,13000,20,91.36,11.85611248
24400,19000,9000,13000,25,94.25,11.44766903
24400,19000,9000,13000,30,97.06,11.08418751
24400,19000,9000,13000,35,98.87,10.64879227
24400,19000,9000,13000,40,97.45,10.56241417
24400,19000,9000,13000,45,108.31,10.30951881
24400,19000,9000,13000,50,109.37,9.590573311
24400,19000,9000,13000,55,116.77,9.320809364
24400,19000,9000,13000,60,119.3,8.948379517
24400,19000,9000,13000,65,120.93,8.572506905
24400,19000,9000,13000,70,126.81,8.480221748
24400,19000,9000,13000,75,128.97,8.315811157
24400,19000,9000,13000,80,135.15,8.381231308
24400,19000,9000,17000,15,80.25,12.32301235
24400,19000,9000,17000,20,83.58,11.74344444
24400,19000,9000,17000,25,85.78,11.41653156
24400,19000,9000,17000,30,97.31,11.0580368
24400,19000,9000,17000,35,97.84,10.64230156
24400,19000,9000,17000,40,97.28,10.57725048
24400,19000,9000,17000,45,100.77,10.3008604
24400,19000,9000,17000,50,108.08,9.591756821
24400,19000,9000,17000,55,117.46,9.309089661
24400,19000,9000,17000,60,116.38,8.955944061
24400,19000,9000,17000,65,125.51,8.612480164
24400,19000,9000,17000,70,121.1,8.473080635
24400,19000,9000,17000,75,127.17,8.348213196
24400,19000,9000,17000,80,131.61,8.283473015
24400,19000,13000,1000,15,79.87,12.26179886
24400,19000,13000,1000,20,89.04,11.86514187
24400,19000,13000,1000,25,86.27,11.60321808
24400,19000,13000,1000,30,90.63,11.22109699
24400,19000,13000,1000,35,95.01,10.79701424
24400,19000,13000,1000,40,104.24,10.69859695
24400,19000,13000,1000,45,106.79,10.58372498
24400,19000,13000,1000,50,106.26,10.12790203
24400,19000,13000,1000,55,115.88,10.02347183
24400,19000,13000,1000,60,111.56,9.802203178
24400,19000,13000,1000,65,122.21,9.324559212
24400,19000,13000,1000,70,123.16,9.258835793
24400,19000,13000,1000,75,126.47,9.183591843
24400,19000,13000,1000,80,126.95,8.921767235
24400,19000,13000,5000,15,85.97,12.37854767
24400,19000,13000,5000,20,90.59,12.02562714
24400,19000,13000,5000,25,92.72,11.69944191
24400,19000,13000,5000,30,94.66,11.3637886
24400,19000,13000,5000,35,96.74,11.0146637
24400,19000,13000,5000,40,102.26,10.89431381
24400,19000,13000,5000,45,102.63,10.69528866
24400,19000,13000,5000,50,112.78,10.11307812
24400,19000,13000,5000,55,114.02,9.912819862
24400,19000,13000,5000,60,111.01,9.611745834
24400,19000,13000,5000,65,116.83,9.294651031
24400,19000,13000,5000,70,126.06,9.259513855
24400,19000,13000,5000,75,128.99,9.25698185
24400,19000,13000,5000,80,134.28,9.062529564
24400,19000,13000,9000,15,85.07,12.30708027
24400,19000,13000,9000,20,83.52,11.98180389
24400,19000,13000,9000,25,92.81,11.62199211
24400,19000,13000,9000,30,95.53,11.30650711
24400,19000,13000,9000,35,100.16,10.98048782
24400,19000,13000,9000,40,99.12,10.88100529
24400,19000,13000,9000,45,101.2,10.6690855
24400,19000,13000,9000,50,109.09,10.13254833
24400,19000,13000,9000,55,114.31,9.889452934
24400,19000,13000,9000,60,115.45,9.576742172
24400,19000,13000,9000,65,123.31,9.235714912
24400,19000,13000,9000,70,124.96,9.18272686
24400,19000,13000,9000,75,124.16,9.201825142
24400,19000,13000,9000,80,128.49,8.977595329
24400,19000,13000,13000,15,84.54,12.42704868
24400,19000,13000,13000,20,85.38,12.06044579
24400,19000,13000,13000,25,90.99,11.7299366
24400,19000,13000,13000,30,93.01,11.39661503
24400,19000,13000,13000,35,102.18,11.12740517
24400,19000,13000,13000,40,102.23,10.90088749
24400,19000,13000,13000,45,108.17,10.67429543
24400,19000,13000,13000,50,111.18,10.2362566
24400,19000,13000,13000,55,117.41,10.02695847
24400,19000,13000,13000,60,120.27,9.709314346
24400,19000,13000,13000,65,118.6,9.331970215
24400,19000,13000,13000,70,123.38,9.290232658
24400,19000,13000,13000,75,124.17,9.274785042
24400,19000,13000,13000,80,129.73,9.231230736
24400,19000,13000,17000,15,84.52,12.37908649
24400,19000,13000,17000,20,89.66,11.96577168
24400,19000,13000,17000,25,90.94,11.71893787
24400,19000,13000,17000,30,95.51,11.37789536
24400,19000,13000,17000,35,101.69,11.09746265
24400,19000,13000,17000,40,102.39,10.9148035
24400,19000,13000,17000,45,108.96,10.66498089
24400,19000,13000,17000,50,106.84,10.22778511
24400,19000,13000,17000,55,115.59,10.01723862
24400,19000,13000,17000,60,118.19,9.714767456
24400,19000,13000,17000,65,122.57,9.36367321
24400,19000,13000,17000,70,124.73,9.293685913
24400,19000,13000,17000,75,133.66,9.31210041
24400,19000,13000,17000,80,136.6,9.187889099
24400,19000,17000,1000,15,81.75,12.29113579
24400,19000,17000,1000,20,82.41,11.88661289
24400,19000,17000,1000,25,87.69,11.61677361
24400,19000,17000,1000,30,94.27,11.23381901
24400,19000,17000,1000,35,92.48,10.82664585
24400,19000,17000,1000,40,97.55,10.72791767
24400,19000,17000,1000,45,107.33,10.64114475
24400,19000,17000,1000,50,106.64,10.15568638
24400,19000,17000,1000,55,107.51,10.04502296
24400,19000,17000,1000,60,119.51,9.822476387
24400,19000,17000,1000,65,121.19,9.34026432
24400,19000,17000,1000,70,124.69,9.264237404
24400,19000,17000,1000,75,124.99,9.188971519
24400,19000,17000,1000,80,132.73,8.935271263
24400,19000,17000,5000,15,87.65,12.36057472
24400,19000,17000,5000,20,88.55,12.04301643
24400,19000,17000,5000,25,89.49,11.70148659
24400,19000,17000,5000,30,94.95,11.38041687
24400,19000,17000,5000,35,94.36,11.03957272
24400,19000,17000,5000,40,106.6,10.91459942
24400,19000,17000,5000,45,103.79,10.74549389
24400,19000,17000,5000,50,108.4,10.13729954
24400,19000,17000,5000,55,111.29,9.935209274
24400,19000,17000,5000,60,117.55,9.629119873
24400,19000,17000,5000,65,119.82,9.306694031
24400,19000,17000,5000,70,120.75,9.260017395
24400,19000,17000,5000,75,126.73,9.262637138
24400,19000,17000,5000,80,135.81,9.088272095
24400,19000,17000,9000,15,82.8,12.29246521
24400,19000,17000,9000,20,84.37,11.99322987
24400,19000,17000,9000,25,88.77,11.62443352
24400,19000,17000,9000,30,90.08,11.32392788
24400,19000,17000,9000,35,101.39,11.00436592
24400,19000,17000,9000,40,101.01,10.89326
24400,19000,17000,9000,45,105.97,10.71336555
24400,19000,17000,9000,50,113.09,10.15500164
24400,19000,17000,9000,55,114.02,9.912543297
24400,19000,17000,9000,60,115.14,9.595150948
24400,19000,17000,9000,65,124.96,9.250419617
24400,19000,17000,9000,70,125.42,9.186292648
24400,19000,17000,9000,75,125.32,9.207433701
24400,19000,17000,9000,80,131.42,9.007002831
24400,19000,17000,13000,15,88.51,12.40331936
24400,19000,17000,13000,20,84.41,12.06065464
24400,19000,17000,13000,25,89.21,11.71599674
24400,19000,17000,13000,30,98.86,11.42144775
24400,19000,17000,13000,35,96.61,11.15161324
24400,19000,17000,13000,40,106.71,10.91483021
24400,19000,17000,13000,45,107,10.73212337
24400,19000,17000,13000,50,114.05,10.26534271
24400,19000,17000,13000,55,115.95,10.04588985
24400,19000,17000,13000,60,122.55,9.726511002
24400,19000,17000,13000,65,120.2,9.353265762
24400,19000,17000,13000,70,126.85,9.291202545
24400,19000,17000,13000,75,125.66,9.281353951
24400,19000,17000,13000,80,129.22,9.216014862
24400,19000,17000,17000,15,81.57,12.35972977
24400,19000,17000,17000,20,90.57,11.98967743
24400,19000,17000,17000,25,94.05,11.72741699
24400,19000,17000,17000,30,99.62,11.4215498
24400,19000,17000,17000,35,104.7,11.13063908
24400,19000,17000,17000,40,103.17,10.92411518
24400,19000,17000,17000,45,104.87,10.7214632
24400,19000,17000,17000,50,112.87,10.27042007
24400,19000,17000,17000,55,112.15,10.04384136
24400,19000,17000,17000,60,117.23,9.738742828
24400,19000,17000,17000,65,120.23,9.371765137
24400,19000,17000,17000,70,123.19,9.290158272
24400,19000,17000,17000,75,125.43,9.321994781
24400,19000,17000,17000,80,135.83,9.178474426
24400,20000,1000,1000,15,81.51,11.74342155
24400,20000,1000,1000,20,86.17,11.06248665
24400,20000,1000,1000,25,87.94,10.94417191
24400,20000,1000,1000,30,89.93,10.21316147
24400,20000,1000,1000,35,94.26,9.721018791
24400,20000,1000,1000,40,98.91,9.435019493
24400,20000,1000,1000,45,105.12,9.335979462
24400,20000,1000,1000,50,110.64,8.847760201
24400,20000,1000,1000,55,108.46,8.81667614
24400,20000,1000,1000,60,112.85,8.361189842
24400,20000,1000,1000,65,120.68,7.918525219
24400,20000,1000,1000,70,117.69,7.637084007
24400,20000,1000,1000,75,123.72,7.48888588
24400,20000,1000,1000,80,129.18,7.328808308
24400,20000,1000,5000,15,80,11.91219234
24400,20000,1000,5000,20,87.67,11.24513531
24400,20000,1000,5000,25,84.02,10.97740269
24400,20000,1000,5000,30,90.87,10.37367821
24400,20000,1000,5000,35,93.14,9.930628777
24400,20000,1000,5000,40,95.25,9.629854202
24400,20000,1000,5000,45,100.73,9.465641022
24400,20000,1000,5000,50,103.91,8.81060791
24400,20000,1000,5000,55,113.06,8.679430962
24400,20000,1000,5000,60,118.85,8.210585594
24400,20000,1000,5000,65,115.42,7.90915966
24400,20000,1000,5000,70,123.11,7.672308445
24400,20000,1000,5000,75,124.83,7.527590275
24400,20000,1000,5000,80,133.77,7.498417854
24400,20000,1000,9000,15,80.45,11.97348881
24400,20000,1000,9000,20,84.71,11.31294537
24400,20000,1000,9000,25,84.55,11.04539299
24400,20000,1000,9000,30,95.09,10.41059017
24400,20000,1000,9000,35,95.44,9.93155098
24400,20000,1000,9000,40,98.57,9.624608994
24400,20000,1000,9000,45,99.19,9.507329941
24400,20000,1000,9000,50,110.01,8.886489868
24400,20000,1000,9000,55,105.9,8.712447166
24400,20000,1000,9000,60,113.31,8.243311882
24400,20000,1000,9000,65,118.91,7.935403824
24400,20000,1000,9000,70,126.55,7.749929905
24400,20000,1000,9000,75,123.09,7.601697445
24400,20000,1000,9000,80,126.63,7.461233139
24400,20000,1000,13000,15,79.84,11.9591074
24400,20000,1000,13000,20,88.59,11.3648777
24400,20000,1000,13000,25,90.87,11.01051903
24400,20000,1000,13000,30,92.09,10.35600662
24400,20000,1000,13000,35,98.26,9.910965919
24400,20000,1000,13000,40,96.56,9.665737152
24400,20000,1000,13000,45,102.62,9.529808044
24400,20000,1000,13000,50,104.11,8.888959885
24400,20000,1000,13000,55,113.71,8.702740669
24400,20000,1000,13000,60,113.78,8.165266037
24400,20000,1000,13000,65,118.94,7.83164072
24400,20000,1000,13000,70,118.21,7.753558159
24400,20000,1000,13000,75,121.56,7.563913822
24400,20000,1000,13000,80,129.97,7.578403473
24400,20000,1000,17000,15,77.29,11.94549942
24400,20000,1000,17000,20,90.39,11.27382088
24400,20000,1000,17000,25,87.99,11.00108242
24400,20000,1000,17000,30,94.3,10.33654213
24400,20000,1000,17000,35,94.13,9.901941299
24400,20000,1000,17000,40,97.03,9.681555748
24400,20000,1000,17000,45,102.58,9.499812126
24400,20000,1000,17000,50,111.84,8.875984192
24400,20000,1000,17000,55,108.19,8.67721653
24400,20000,1000,17000,60,115.16,8.160985947
24400,20000,1000,17000,65,118.61,7.868704319
24400,20000,1000,17000,70,121.5,7.757160664
24400,20000,1000,17000,75,123.36,7.595277786
24400,20000,1000,17000,80,130.97,7.511819363
24400,20000,5000,1000,15,82.63,11.55218506
24400,20000,5000,1000,20,84.39,11.01979637
24400,20000,5000,1000,25,90.43,10.8077364
24400,20000,5000,1000,30,89.86,10.12080574
24400,20000,5000,1000,35,96.2,9.624817848
24400,20000,5000,1000,40,99.95,9.416308403
24400,20000,5000,1000,45,107.5,9.268167496
24400,20000,5000,1000,50,105.3,8.713578224
24400,20000,5000,1000,55,108.42,8.737575531
24400,20000,5000,1000,60,113.34,8.402215004
24400,20000,5000,1000,65,122.86,7.888406754
24400,20000,5000,1000,70,126.19,7.720670223
24400,20000,5000,1000,75,125.85,7.561146736
24400,20000,5000,1000,80,126.62,7.416949749
24400,20000,5000,5000,15,76.89,11.69222164
24400,20000,5000,5000,20,84.91,11.1961832
24400,20000,5000,5000,25,92.72,10.91552925
24400,20000,5000,5000,30,93.16,10.31854725
24400,20000,5000,5000,35,99.64,9.862882614
24400,20000,5000,5000,40,96.77,9.608119011
24400,20000,5000,5000,45,107.9,9.374922752
24400,20000,5000,5000,50,104.92,8.703972816
24400,20000,5000,5000,55,114.11,8.616069794
24400,20000,5000,5000,60,118.37,8.195933342
24400,20000,5000,5000,65,122.8,7.864686012
24400,20000,5000,5000,70,119.44,7.710142136
24400,20000,5000,5000,75,125.61,7.63193655
24400,20000,5000,5000,80,132.87,7.549242496
24400,20000,5000,9000,15,80.77,11.63494205
24400,20000,5000,9000,20,83.16,11.15729427
24400,20000,5000,9000,25,90.02,10.84376717
24400,20000,5000,9000,30,93.81,10.26119995
24400,20000,5000,9000,35,91.83,9.797143936
24400,20000,5000,9000,40,98.7,9.53383255
24400,20000,5000,9000,45,99.6,9.357047081
24400,20000,5000,9000,50,108.29,8.748064995
24400,20000,5000,9000,55,111.05,8.652601242
24400,20000,5000,9000,60,115.47,8.184314728
24400,20000,5000,9000,65,122.94,7.810578346
24400,20000,5000,9000,70,125.64,7.66588068
24400,20000,5000,9000,75,130.94,7.60017395
24400,20000,5000,9000,80,131.61,7.504384995
24400,20000,5000,13000,15,78.11,11.73341084
24400,20000,5000,13000,20,84.56,11.1591053
24400,20000,5000,13000,25,87.64,10.81274033
24400,20000,5000,13000,30,95.31,10.20680237
24400,20000,5000,13000,35,94.83,9.768992424
24400,20000,5000,13000,40,100.92,9.548458099
24400,20000,5000,13000,45,104.03,9.354393959
24400,20000,5000,13000,50,104.18,8.746235847
24400,20000,5000,13000,55,116.85,8.636237144
24400,20000,5000,13000,60,117.32,8.118498802
24400,20000,5000,13000,65,122.24,7.753215313
24400,20000,5000,13000,70,127.74,7.706327915
24400,20000,5000,13000,75,124.45,7.590907097
